,MSSubClass,LotArea,LotShape,Neighborhood,NeighborhoodN,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,X1stFlrSF,X2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageArea,SalePrice
889,20,15865,IR1,NAmes,11,1Story,8,1970,1970,0,Gd,PConc,TA,ALQ,351,1043,2217,Ex,2217,0,2217,1,2,0,Gd,8,1,TA,1970,Unf,621,12.49874226
890,20,12160,Reg,NAmes,11,1Story,6,1953,1953,90,TA,CBlock,TA,BLQ,1024,481,1505,Ex,1505,0,1505,1,1,0,TA,6,1,TA,1953,RFn,505,11.91505167
891,50,8064,Reg,NAmes,11,1.5Fin,5,1949,2006,0,TA,CBlock,TA,Unf,0,672,672,Ex,672,252,924,0,1,0,TA,6,1,Po,2003,Unf,576,11.7191263
892,60,11184,Reg,Sawyer,9,2Story,6,1978,1978,92,TA,CBlock,TA,LwQ,226,192,918,Gd,918,765,1683,0,2,1,TA,7,1,TA,1978,RFn,440,12.05815252
893,20,8414,Reg,Sawyer,9,1Story,6,1963,2003,0,TA,CBlock,TA,GLQ,663,396,1059,TA,1068,0,1068,0,1,0,TA,6,0,NA,1963,RFn,264,11.94794938
894,20,13284,Reg,Sawyer,9,1Story,5,1954,1954,0,TA,PConc,Gd,BLQ,1064,319,1383,TA,1383,0,1383,1,1,0,TA,6,1,Gd,1954,Unf,354,12.01370075
895,90,7018,Reg,SawyerW,16,1Story,5,1979,1979,0,TA,Slab,NA,NA,0,0,0,TA,1535,0,1535,0,2,0,TA,8,0,NA,1979,Unf,400,11.68568478
896,60,7056,Reg,NAmes,11,2Story,6,1963,1963,415,TA,CBlock,TA,BLQ,400,380,780,TA,983,813,1796,1,1,1,TA,8,1,TA,1963,RFn,483,11.8493977
897,30,8765,Reg,IDOTRR,13,1Story,4,1936,1950,0,TA,BrkTil,TA,ALQ,285,666,951,Ex,951,0,951,0,1,0,TA,6,0,NA,1936,Unf,327,11.57590026
898,90,7018,Reg,SawyerW,16,2Story,5,1979,1979,0,TA,Slab,NA,NA,0,0,0,TA,1120,1120,2240,0,2,0,TA,12,0,NA,1979,Unf,528,11.87027118
900,20,6993,Reg,Sawyer,9,1Story,5,1961,1994,0,TA,CBlock,TA,BLQ,465,447,912,TA,1236,0,1236,0,1,0,TA,6,1,TA,1961,Unf,288,11.81303006
901,20,7340,IR1,NAmes,11,1Story,4,1971,1971,0,TA,CBlock,TA,ALQ,322,536,858,TA,858,0,858,0,1,0,TA,4,0,NA,1979,Unf,684,11.60823564
902,20,8712,IR1,NAmes,11,1Story,5,1957,2000,0,TA,CBlock,TA,BLQ,860,132,992,TA,1306,0,1306,1,1,0,TA,5,0,NA,1968,Unf,756,11.9381932
903,60,7875,Reg,Gilbert,19,2Story,7,2003,2003,0,Gd,PConc,Gd,Unf,0,783,783,Ex,807,702,1509,0,2,1,Gd,8,1,Gd,2003,Fin,393,12.10071213
904,20,14859,IR1,Gilbert,19,1Story,7,2006,2006,27,Gd,PConc,Gd,Unf,0,1670,1670,Ex,1670,0,1670,0,2,0,Gd,7,1,Gd,2006,RFn,690,12.3883942
905,20,6173,IR1,Sawyer,9,1Story,5,1967,1967,75,TA,CBlock,TA,GLQ,599,277,876,TA,902,0,902,0,1,0,TA,6,0,NA,1967,Unf,288,11.74006104
906,20,9920,Reg,NAmes,11,1Story,5,1954,1954,110,TA,CBlock,TA,Rec,354,412,1056,TA,1063,0,1063,1,1,0,TA,6,0,NA,1954,RFn,280,11.75978554
907,20,13501,IR1,Somerst,5,1Story,8,2006,2006,208,Gd,PConc,Gd,GLQ,63,1560,1623,Ex,1636,0,1636,1,2,0,Gd,8,1,Gd,2006,RFn,865,12.44901882
908,50,11500,IR1,Crawfor,3,1.5Fin,7,1936,1987,0,Gd,CBlock,Gd,Rec,223,794,1017,Gd,1020,1037,2057,0,1,1,Gd,6,1,Gd,1936,Fin,180,12.4292162
909,20,8885,IR1,Mitchel,4,1Story,5,1983,1983,0,TA,CBlock,Gd,BLQ,301,239,864,TA,902,0,902,1,1,0,TA,5,0,NA,1983,Unf,484,11.7829526
910,60,12589,IR2,Gilbert,19,2Story,6,2005,2005,0,Gd,PConc,Gd,Unf,0,742,742,Ex,742,742,1484,0,2,1,Gd,8,1,Gd,2005,Fin,390,12.06681058
911,90,11600,Reg,NAmes,11,2Story,5,1960,1960,361,TA,CBlock,TA,Rec,443,662,1105,TA,1105,1169,2274,0,2,0,TA,12,0,NA,1960,Unf,480,11.94665404
912,20,9286,IR1,CollgCr,1,1Story,5,1977,1989,0,TA,CBlock,Gd,ALQ,196,1072,1268,TA,1268,0,1268,0,1,1,Gd,5,0,NA,1978,Unf,252,11.87409031
913,30,6120,Reg,BrkSide,8,1Story,5,1925,1950,0,TA,BrkTil,TA,Rec,489,279,768,TA,1015,0,1015,0,1,0,TA,6,0,NA,1925,Unf,450,11.38509209
914,90,6270,Reg,Crawfor,3,2Story,5,1949,1950,0,TA,CBlock,TA,BLQ,284,717,1001,TA,1001,1001,2002,0,2,0,TA,8,0,NA,1949,Unf,871,11.88448902
915,160,3000,Reg,Somerst,5,2Story,6,2009,2009,76,Gd,PConc,Gd,GLQ,294,318,612,Ex,612,612,1224,0,2,1,Gd,4,0,NA,2009,RFn,528,12.06527492
918,20,17140,Reg,Edwards,18,1Story,4,1956,1956,0,TA,CBlock,TA,ALQ,1059,75,1134,Ex,1229,0,1229,0,1,0,TA,6,0,NA,1956,RFn,284,11.81303006
919,60,13125,IR1,SawyerW,16,2Story,7,1991,1991,0,Gd,PConc,Ex,BLQ,48,422,1104,Ex,912,1215,2127,1,2,1,Gd,8,1,TA,1991,RFn,833,12.38002595
920,20,11029,IR1,NAmes,11,1Story,6,1958,2002,0,Ex,CBlock,Gd,ALQ,528,245,1184,Ex,1414,0,1414,1,1,0,TA,6,1,TA,1990,Unf,601,12.08107616
921,60,8462,IR1,SawyerW,16,2Story,6,1994,1994,105,Gd,PConc,Gd,GLQ,814,114,928,Ex,936,785,1721,0,2,1,Gd,7,0,NA,1994,RFn,471,12.21106019
922,90,8777,Reg,Edwards,18,1.5Fin,5,1900,2003,0,TA,CBlock,TA,ALQ,1084,188,1272,Gd,1272,928,2200,2,2,2,TA,9,0,NA,NA,NA,0,11.89067673
923,20,10237,Reg,Gilbert,19,1Story,6,2005,2006,0,Gd,PConc,Gd,GLQ,28,1288,1316,Ex,1316,0,1316,0,2,0,Gd,6,1,Gd,2005,Fin,397,12.04349489
924,120,8012,Reg,SawyerW,16,1Story,6,1993,1994,0,Gd,PConc,Gd,LwQ,165,598,1604,Ex,1617,0,1617,1,2,0,Gd,5,1,Fa,1993,RFn,533,12.17044547
925,20,10240,Reg,NWAmes,6,1Story,6,1980,1980,157,TA,CBlock,Gd,BLQ,625,0,1686,TA,1686,0,1686,1,2,0,TA,7,1,TA,1980,Unf,612,12.24288662
926,20,15611,IR1,NWAmes,6,1Story,5,1977,1977,0,TA,PConc,Gd,ALQ,767,266,1126,TA,1126,0,1126,0,2,0,Ex,6,0,NA,1977,RFn,540,12.07254125
927,60,11999,Reg,NridgHt,10,2Story,8,2003,2004,340,Gd,PConc,Gd,Unf,0,1181,1181,Ex,1234,1140,2374,0,2,1,Ex,10,1,Gd,2003,Fin,656,12.56024446
928,60,9900,Reg,NWAmes,6,2Story,7,1968,1968,342,TA,CBlock,TA,BLQ,552,280,832,Gd,1098,880,1978,0,2,1,TA,9,1,Gd,1968,RFn,486,12.07823927
929,20,11838,Reg,CollgCr,1,1Story,8,2001,2001,0,Gd,PConc,Gd,Unf,0,1753,1753,Ex,1788,0,1788,0,2,0,Ex,7,1,TA,2001,RFn,522,12.37370349
930,60,13006,IR1,Gilbert,19,2Story,7,1997,1997,285,TA,PConc,Gd,Unf,0,964,964,Gd,993,1243,2236,0,2,1,Gd,8,1,TA,1997,Fin,642,12.31043266
931,20,8925,IR1,Timber,17,1Story,8,2007,2007,0,Gd,PConc,Gd,GLQ,16,1450,1466,Ex,1466,0,1466,0,2,0,Gd,7,0,NA,2007,Fin,610,12.21106019
932,20,9100,Reg,NAmes,11,1Story,5,1965,1965,0,TA,CBlock,TA,BLQ,338,121,925,Ex,925,0,925,0,1,0,TA,5,0,NA,1965,Unf,429,11.67419361
933,20,11670,IR1,Somerst,5,1Story,9,2006,2006,302,Ex,PConc,Ex,Unf,0,1905,1905,Ex,1905,0,1905,0,2,0,Ex,8,1,Gd,2006,Fin,788,12.67607627
934,20,8487,Reg,CollgCr,1,1Story,7,2004,2004,210,Gd,PConc,Gd,GLQ,20,1480,1500,Ex,1500,0,1500,0,2,0,Gd,6,0,NA,2004,RFn,570,12.15477935
935,20,27650,IR2,NAmes,11,1Story,7,1960,2007,0,TA,CBlock,Gd,GLQ,425,160,585,Ex,2069,0,2069,1,2,0,Gd,9,1,Gd,1960,RFn,505,12.39669301
936,30,5825,IR1,BrkSide,8,1Story,4,1926,1953,108,TA,PConc,Fa,Unf,0,600,600,Gd,747,0,747,0,1,0,TA,5,0,NA,1953,Unf,528,11.28853113
937,20,10083,Reg,SawyerW,16,1Story,7,2003,2003,NA,Gd,PConc,Gd,GLQ,833,343,1176,Ex,1200,0,1200,1,2,0,Gd,5,0,NA,2003,RFn,555,12.12757042
938,60,9675,Reg,Somerst,5,2Story,7,2005,2005,0,Gd,PConc,Gd,GLQ,341,772,1113,Ex,1113,858,1971,0,2,1,Gd,8,1,Gd,2005,RFn,689,12.44114477
939,60,8760,Reg,CollgCr,1,2Story,7,2006,2006,0,Gd,PConc,Gd,GLQ,464,927,1391,Ex,1391,571,1962,0,2,1,Gd,7,0,NA,2006,RFn,868,12.38755635
940,70,24090,Reg,ClearCr,15,2Story,7,1940,1950,0,TA,CBlock,TA,Unf,0,1032,1032,Ex,1207,1196,2403,0,2,0,TA,10,1,TA,1940,Unf,349,12.40656151
941,90,12640,IR1,Mitchel,4,1Story,6,1976,1976,0,TA,CBlock,TA,Rec,936,396,1728,TA,1728,0,1728,0,2,0,TA,8,0,NA,1976,Unf,574,11.92437264
942,60,8755,IR1,Gilbert,19,2Story,7,1999,1999,298,Gd,PConc,Gd,ALQ,772,220,992,Ex,1022,1038,2060,1,2,1,Gd,8,1,TA,1999,RFn,390,12.27373129
943,90,7711,IR1,Edwards,18,1Story,4,1977,1977,0,TA,PConc,Gd,GLQ,1440,0,1440,TA,1440,0,1440,2,2,0,TA,8,0,NA,NA,NA,0,11.91839057
944,90,25000,Reg,Mitchel,4,1Story,5,1967,1967,0,TA,CBlock,TA,Unf,0,1632,1632,TA,1632,0,1632,0,2,0,TA,8,0,NA,1967,Unf,576,11.87059991
945,20,14375,IR1,Timber,17,SLvl,6,1958,1958,541,TA,CBlock,TA,GLQ,111,354,819,Gd,1344,0,1344,0,1,0,Gd,7,1,Gd,1958,RFn,525,11.8313792
946,50,8820,Reg,OldTown,7,1.5Fin,5,1890,1996,0,TA,BrkTil,TA,LwQ,1088,0,1088,TA,1188,561,1869,0,1,0,TA,7,0,NA,1963,Unf,456,11.7352687
947,80,8163,Reg,NAmes,11,SLvl,5,1959,1959,128,TA,CBlock,TA,ALQ,748,102,1144,TA,1144,0,1144,1,1,0,TA,6,1,TA,1959,RFn,796,11.87059991
948,20,14536,Reg,Timber,17,1Story,8,2002,2003,236,Gd,PConc,Gd,GLQ,1300,316,1616,Ex,1629,0,1629,1,2,0,Gd,9,1,Gd,2002,Fin,808,12.50617724
949,60,14006,IR1,CollgCr,1,2Story,7,2002,2002,144,Gd,PConc,Gd,Unf,0,936,936,Ex,936,840,1776,0,2,1,Gd,7,1,TA,2002,RFn,474,12.16785143
950,20,9360,Reg,NWAmes,6,1Story,6,1972,2006,0,TA,CBlock,TA,ALQ,982,179,1161,TA,1381,0,1381,1,1,1,Gd,5,1,TA,1972,RFn,676,12.19349386
951,20,7200,Reg,NAmes,11,1Story,5,1950,2002,0,TA,CBlock,TA,ALQ,398,317,864,Gd,864,0,864,1,1,0,Gd,5,0,NA,1980,RFn,720,11.76756768
952,20,7800,Reg,SawyerW,16,1Story,5,1965,1965,0,TA,CBlock,TA,BLQ,641,187,828,Gd,965,0,965,1,1,0,TA,6,0,NA,1979,Unf,300,11.69441334
953,85,7200,Reg,CollgCr,1,SFoyer,5,1972,2003,0,TA,CBlock,Gd,GLQ,660,108,768,Gd,768,0,768,0,1,0,TA,5,0,NA,1974,Fin,396,11.80484853
954,60,11075,IR1,Mitchel,4,2Story,5,1969,1969,232,TA,CBlock,TA,ALQ,562,29,784,Ex,1168,800,1968,0,2,1,TA,7,1,Po,1969,RFn,530,12.05524976
955,90,9400,IR1,Edwards,18,SFoyer,6,1975,1975,250,TA,CBlock,Gd,GLQ,945,0,945,TA,980,0,980,0,2,0,TA,4,0,NA,NA,NA,0,11.75587164
956,90,7136,IR1,Crawfor,3,2Story,6,1946,1950,423,TA,CBlock,Gd,Rec,484,495,979,TA,979,979,1958,0,2,0,TA,8,0,NA,1946,Unf,492,11.88448902
957,160,1300,Reg,Blueste,0,2Story,6,1980,1980,0,TA,CBlock,Gd,ALQ,285,276,561,TA,561,668,1229,0,1,1,TA,5,1,TA,1980,Fin,462,11.72803684
958,20,7420,Reg,Sawyer,9,1Story,5,1962,1962,0,TA,CBlock,TA,Rec,417,640,1057,TA,1057,0,1057,0,1,0,TA,6,0,NA,1977,Fin,576,11.7905572
959,20,8450,Reg,CollgCr,1,1Story,7,2003,2003,0,Gd,PConc,Gd,GLQ,699,638,1337,Ex,1337,0,1337,1,2,0,Gd,6,0,NA,2003,RFn,531,12.1281111
960,160,2572,Reg,Somerst,5,2Story,7,1999,1999,0,Gd,PConc,Gd,ALQ,604,92,696,Ex,696,720,1416,1,2,1,Gd,6,0,NA,1999,Unf,484,11.9511804
961,20,7207,IR1,BrkSide,8,1Story,5,1958,2008,0,TA,CBlock,TA,BLQ,696,162,858,Gd,858,0,858,1,1,0,TA,4,0,NA,NA,NA,0,11.66564655
962,60,12227,IR1,NWAmes,6,2Story,6,1977,1995,424,TA,CBlock,Gd,ALQ,896,434,1330,TA,1542,1330,2872,1,2,1,TA,11,1,TA,1977,Fin,619,12.51355735
963,160,2308,Reg,NPkVill,20,2Story,6,1976,1976,0,TA,CBlock,Gd,ALQ,556,248,804,TA,804,744,1548,1,2,1,Gd,7,1,TA,1976,Unf,440,11.9511804
964,20,11923,IR1,CollgCr,1,1Story,9,2007,2007,0,Gd,PConc,Ex,Unf,0,1800,1800,Ex,1800,0,1800,0,2,0,Ex,7,0,NA,2007,Fin,702,12.38421883
965,60,11316,Reg,Timber,17,2Story,7,2002,2003,44,Gd,PConc,Gd,GLQ,624,193,817,Ex,824,1070,1894,1,2,1,Gd,8,1,Gd,2002,Fin,510,12.27792808
966,60,10237,Reg,Gilbert,19,2Story,6,2005,2007,0,Gd,PConc,Gd,Unf,0,783,783,Ex,783,701,1484,0,2,1,Gd,8,1,Gd,2005,Fin,393,12.09458227
967,50,9600,IR1,Crawfor,3,1.5Fin,5,1940,1950,0,Gd,BrkTil,TA,Rec,428,300,728,Ex,976,332,1308,1,1,1,TA,7,1,TA,1940,Unf,256,11.98292909
968,20,7390,IR1,NAmes,11,1Story,5,1955,1955,151,TA,CBlock,TA,ALQ,902,196,1098,TA,1098,0,1098,1,1,0,TA,6,0,NA,1955,Unf,260,11.81303006
970,190,10382,Reg,NAmes,11,SLvl,6,1958,1958,105,TA,CBlock,TA,ALQ,513,75,588,TA,1095,0,1095,1,1,0,TA,6,0,NA,1958,RFn,264,11.8493977
971,50,10800,Reg,NAmes,11,1.5Fin,4,1949,1950,0,TA,CBlock,TA,Unf,0,720,720,TA,720,472,1192,0,1,1,TA,6,0,NA,NA,NA,0,11.81303006
972,160,2268,Reg,NridgHt,10,2Story,7,2003,2004,106,Gd,PConc,Gd,GLQ,567,197,764,Ex,764,862,1626,0,2,0,Gd,6,0,NA,2003,RFn,474,12.06104687
973,120,7892,Reg,SawyerW,16,1Story,6,1979,1979,0,TA,CBlock,Gd,Unf,0,918,918,TA,918,0,918,0,2,0,TA,5,1,TA,1979,Unf,264,11.50791292
974,20,11639,Reg,Somerst,5,1Story,7,2007,2008,NA,Gd,PConc,Gd,Unf,0,1428,1428,Ex,1428,0,1428,0,2,0,Gd,6,0,NA,2007,Fin,480,12.11176197
975,70,11414,IR1,BrkSide,8,2Story,7,1910,1993,0,TA,BrkTil,Gd,Unf,0,728,728,TA,1136,883,2019,0,1,0,Gd,8,0,NA,1997,Unf,532,12.02873863
976,160,2651,Reg,Somerst,5,2Story,7,2000,2000,0,Gd,PConc,Gd,GLQ,641,32,673,Ex,673,709,1382,1,2,1,Gd,6,0,NA,2000,Unf,490,12.01370075
977,30,5900,IR1,BrkSide,8,1Story,4,1923,1958,0,TA,PConc,Gd,Unf,0,440,440,TA,869,0,869,0,1,0,Fa,4,0,NA,NA,NA,0,11.35627165
978,120,4274,IR1,Somerst,5,1Story,7,2006,2007,NA,Gd,PConc,Gd,GLQ,1106,135,1241,Ex,1241,0,1241,1,1,1,Gd,4,0,NA,2007,Fin,569,12.20557252
979,20,9450,Reg,Edwards,18,1Story,4,1954,1954,0,TA,CBlock,TA,LwQ,552,342,894,Ex,894,0,894,0,1,0,TA,5,0,NA,1999,Unf,400,11.60823564
980,20,8816,Reg,Sawyer,9,1Story,5,1963,1963,0,TA,PConc,TA,Rec,651,470,1121,TA,1121,0,1121,1,1,0,TA,5,0,NA,1963,Unf,480,11.84222921
981,85,12122,IR1,NAmes,11,SFoyer,7,1961,2007,210,Ex,CBlock,TA,ALQ,867,77,944,Gd,999,0,999,1,1,0,Ex,6,0,NA,1961,RFn,588,12.0917835
982,60,12203,IR1,NoRidge,3,2Story,8,1998,1999,975,Gd,PConc,Gd,GLQ,854,371,1225,Ex,1276,1336,2612,1,2,1,Gd,8,1,TA,1998,Fin,676,12.72486644
983,20,3182,Reg,Blmngtn,22,1Story,7,2007,2007,16,Gd,PConc,Gd,Unf,0,1266,1266,Ex,1266,0,1266,0,2,0,Gd,6,1,Gd,2007,Fin,388,11.98227263
984,60,11250,Reg,CollgCr,1,2Story,8,2002,2002,0,Gd,PConc,Gd,Unf,0,1128,1128,Ex,1149,1141,2290,0,2,1,Gd,9,1,Gd,2002,Unf,779,12.45254202
985,90,10125,Reg,Mitchel,4,1.5Fin,5,1977,1977,0,TA,CBlock,NA,NA,0,0,0,TA,1302,432,1734,0,2,0,Gd,8,0,NA,1977,Unf,539,11.74403719
986,190,10880,Reg,Edwards,18,1Story,5,1950,1950,0,TA,CBlock,TA,ALQ,1040,124,1164,TA,1164,0,1164,1,1,0,TA,5,0,NA,1950,Unf,240,11.73606902
987,50,5310,Reg,OldTown,7,1.5Fin,6,1910,2003,0,TA,CBlock,TA,Unf,0,485,485,Gd,1001,634,1635,0,1,0,Gd,5,0,NA,1950,Unf,255,11.66992921
989,60,12046,IR1,NWAmes,6,2Story,6,1976,1976,298,TA,CBlock,TA,LwQ,156,692,848,TA,1118,912,2030,0,2,1,Gd,8,1,TA,1976,Fin,551,12.18075484
990,60,8125,Reg,Somerst,5,2Story,7,2006,2006,0,Gd,PConc,Gd,Unf,0,770,770,Ex,778,798,1576,0,2,1,Gd,6,0,NA,2006,RFn,614,12.19095901
991,60,9452,Reg,NoRidge,3,2Story,8,1997,1998,423,Gd,PConc,Gd,GLQ,1074,322,1396,Ex,1407,985,2392,1,2,1,Gd,7,1,TA,1997,Fin,870,12.75995776
992,70,17671,Reg,OldTown,7,2Story,8,1882,1986,0,Gd,BrkTil,TA,BLQ,216,700,916,Gd,916,826,1742,0,1,1,Gd,8,1,Gd,1925,Unf,424,12.03171926
993,60,9760,Reg,NAmes,11,2Story,6,1964,1993,340,TA,CBlock,TA,BLQ,536,169,822,Gd,1020,831,1851,0,2,1,Gd,7,1,Fa,1964,RFn,440,12.1388639
994,60,8846,Reg,CollgCr,1,2Story,6,2005,2006,0,TA,PConc,Gd,Unf,0,750,750,Ex,750,750,1500,0,2,1,Gd,6,0,NA,2005,RFn,564,12.0662357
995,20,12456,Reg,NridgHt,10,1Story,10,2006,2007,230,Ex,PConc,Ex,GLQ,1172,528,1700,Ex,1718,0,1718,1,2,0,Ex,7,1,Gd,2008,Fin,786,12.72932079
996,50,4712,IR1,BrkSide,8,1.5Fin,4,1946,1950,0,TA,CBlock,TA,ALQ,384,363,747,TA,774,456,1230,1,1,1,TA,5,0,NA,1946,Unf,305,11.70849225
997,20,10659,IR1,NAmes,11,1Story,5,1961,1961,0,TA,CBlock,TA,Rec,915,135,1050,TA,1050,0,1050,1,1,0,TA,6,0,NA,1961,Unf,368,11.82407989
998,20,11717,IR1,NWAmes,6,1Story,6,1970,1970,571,TA,CBlock,TA,Unf,0,1442,1442,TA,1442,0,1442,0,2,0,TA,6,1,TA,1970,RFn,615,12.1281111
999,30,9786,Reg,IDOTRR,13,1Story,3,1922,1950,0,TA,BrkTil,TA,Unf,0,1007,1007,Fa,1077,0,1077,0,1,0,TA,6,1,Gd,1922,Unf,210,11.41861479
1000,20,6762,Reg,CollgCr,1,1Story,7,2006,2006,24,Gd,PConc,Gd,GLQ,686,501,1187,Ex,1208,0,1208,1,2,0,Gd,6,0,NA,2006,RFn,632,12.23563145
1001,20,10206,Reg,Edwards,18,1Story,3,1952,1952,0,TA,Slab,NA,NA,0,0,0,Fa,944,0,944,0,1,0,Fa,4,0,NA,1956,Unf,528,11.31447453
1002,30,5400,Reg,OldTown,7,1Story,5,1920,1950,0,TA,BrkTil,Fa,Unf,0,691,691,Ex,691,0,691,0,1,0,Ex,4,0,NA,1920,Unf,216,11.36210258
1003,20,11957,IR1,Somerst,5,1Story,8,2006,2006,53,Gd,PConc,Gd,GLQ,24,1550,1574,Ex,1574,0,1574,0,2,0,Gd,7,1,Gd,2006,RFn,824,12.35449265
1004,90,11500,IR1,NWAmes,6,1Story,5,1976,1976,164,TA,CBlock,TA,Unf,0,1680,1680,Fa,1680,0,1680,0,2,0,TA,8,0,NA,1976,Unf,528,11.82704253
1005,120,3182,Reg,Blmngtn,22,1Story,7,2005,2006,16,Gd,PConc,Gd,GLQ,16,1330,1346,Ex,1504,0,1504,0,2,0,Gd,7,1,Gd,2005,Fin,457,12.10625231
1006,80,8385,Reg,CollgCr,1,SLvl,5,1977,1977,220,Gd,CBlock,Gd,GLQ,595,390,985,TA,985,0,985,0,2,0,TA,6,0,NA,1977,Unf,328,11.91772368
1007,20,12155,IR3,NAmes,11,1Story,6,1970,1970,0,TA,CBlock,Gd,LwQ,1237,420,1657,Gd,1657,0,1657,0,2,0,TA,7,1,TA,1970,Unf,484,12.00456827
1008,160,2217,Reg,MeadowV,14,2Story,4,1970,1970,0,TA,CBlock,TA,BLQ,273,0,546,TA,546,546,1092,0,1,1,TA,6,0,NA,1970,RFn,286,11.38509209
1009,20,12118,IR1,Mitchel,4,1Story,7,2004,2005,108,Gd,PConc,Ex,Unf,0,1710,1710,Ex,1710,0,1710,0,2,0,Gd,7,1,Gd,2004,Fin,550,12.3883942
1010,50,6000,Reg,SWISU,24,1.5Fin,5,1926,1950,0,TA,BrkTil,TA,Unf,0,1008,1008,Ex,1008,0,1522,0,2,0,TA,7,0,NA,NA,NA,0,11.53272809
1011,50,21286,Reg,Sawyer,9,1.5Fin,5,1948,1950,0,TA,CBlock,TA,Unf,0,720,720,TA,720,551,1271,0,2,0,TA,7,1,Gd,1948,Unf,312,11.81303006
1012,90,9825,Reg,Edwards,18,1Story,5,1965,1965,0,TA,CBlock,NA,NA,0,0,0,TA,1664,0,1664,0,2,0,TA,8,0,NA,NA,NA,0,11.51292546
1013,70,10592,Reg,Crawfor,3,2Story,6,1923,1996,0,TA,PConc,TA,Unf,0,602,602,TA,900,602,1502,0,1,1,Gd,7,1,TA,1923,Unf,180,12.01370075
1014,30,7200,Reg,OldTown,7,1Story,5,1910,2006,0,TA,BrkTil,TA,ALQ,247,310,1022,TA,1022,0,1022,1,1,0,TA,4,0,NA,1956,Unf,280,11.35040654
1015,20,11664,Reg,NAmes,11,1Story,6,1948,1950,206,TA,CBlock,TA,BLQ,336,746,1082,TA,1082,0,1082,0,1,0,TA,5,1,Gd,1948,Unf,240,11.68855803
1016,60,8400,Reg,NWAmes,6,2Story,8,2001,2001,0,Gd,PConc,Gd,GLQ,643,167,810,Ex,810,855,1665,1,2,1,Gd,6,0,NA,2001,Fin,528,12.3327053
1017,20,11883,Reg,CollgCr,1,1Story,7,1996,1996,196,Gd,PConc,Gd,GLQ,690,814,1504,Ex,1504,0,1504,1,2,0,Gd,6,1,TA,1996,Fin,478,12.22096126
1018,120,5814,IR1,StoneBr,21,1Story,8,1984,1984,0,Gd,CBlock,Gd,GLQ,1036,184,1220,Gd,1360,0,1360,1,1,0,Gd,4,1,Ex,1984,RFn,565,12.14153412
1019,80,10784,IR1,Gilbert,19,SLvl,7,1991,1992,76,Gd,PConc,Gd,Unf,0,384,384,Gd,802,670,1472,0,2,1,Gd,7,1,TA,1991,RFn,402,11.98292909
1020,120,3013,Reg,Blmngtn,22,1Story,7,2005,2005,145,Gd,PConc,Gd,GLQ,16,1346,1362,Ex,1506,0,1506,0,2,0,Gd,6,1,Gd,2005,Fin,440,12.27134527
1021,20,7024,Reg,Edwards,18,1Story,4,2005,2005,0,TA,PConc,Gd,GLQ,1024,108,1132,Ex,1132,0,1132,1,1,1,Gd,5,0,NA,2005,Fin,451,12.07823927
1022,20,7406,Reg,CollgCr,1,1Story,7,2006,2006,84,Gd,PConc,Gd,GLQ,684,515,1199,Ex,1220,0,1220,1,2,0,Gd,6,0,NA,2006,RFn,632,12.17561344
1023,50,9439,Reg,OldTown,7,1.5Fin,5,1930,1950,0,TA,CBlock,TA,LwQ,324,588,912,Gd,912,336,1248,0,1,0,TA,6,0,NA,1957,Unf,160,11.3736634
1024,120,3182,Reg,Blmngtn,22,1Story,7,2005,2006,14,Gd,PConc,Gd,GLQ,16,1330,1346,Ex,1504,0,1504,0,2,0,Gd,7,1,Gd,2005,Fin,437,12.16002871
1025,20,15498,IR1,Timber,17,1Story,8,1976,1976,0,Gd,CBlock,Gd,ALQ,1165,0,1565,TA,2898,0,2898,1,2,0,Gd,10,1,Gd,1976,Fin,665,12.56723749
1026,20,7700,Reg,CollgCr,1,1Story,5,1972,1972,0,TA,CBlock,TA,LwQ,138,276,882,TA,882,0,882,1,1,0,TA,5,0,NA,1980,Unf,461,11.6307085
1027,20,9300,Reg,NAmes,11,1Story,5,1960,1960,324,TA,CBlock,TA,Rec,697,571,1268,TA,1264,0,1264,1,1,0,TA,6,1,Gd,1960,Unf,461,12.02873863
1028,20,9520,IR1,Timber,17,1Story,8,2007,2008,338,Gd,PConc,Gd,GLQ,1513,125,1638,Ex,1646,0,1646,1,2,0,Gd,7,1,Gd,2008,RFn,800,12.58819065
1029,50,9492,Reg,NAmes,11,1.5Fin,5,1941,1950,0,TA,CBlock,TA,Rec,368,359,768,TA,968,408,1376,1,1,0,TA,6,1,Gd,1941,Unf,240,11.56171563
1030,160,1680,Reg,BrDale,23,2Story,6,1972,1972,281,TA,CBlock,TA,BLQ,317,355,672,Gd,672,546,1218,0,1,1,TA,7,0,NA,1972,Unf,264,11.6784399
1031,190,7082,Reg,SWISU,24,2Story,5,1916,1995,0,TA,PConc,TA,Unf,0,686,686,Gd,948,980,1928,0,2,0,TA,10,0,NA,NA,NA,0,11.98292909
